customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,rfm_score_str,rfm_total,segment,segment_description
C100675,231.0,14,163040.41,1,4,3,143,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100676,1.0,31,527152.1799999999,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100677,18.0,3,163924.77000000002,4,1,3,413,8,Promising,Recent shoppers with low frequency/spend so far. Encourage second purchase.
C100678,200.0,6,180104.38,2,2,3,223,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100679,611.0,2,71933.59,1,1,2,112,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100680,660.0,9,280131.77,1,3,4,134,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100681,98.0,11,45074.43,2,3,2,232,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100682,54.0,13,122482.71,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100683,160.0,1,2456.04,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100684,90.0,5,65491.41,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100685,219.0,0,0.0,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100686,251.0,2,34421.369999999995,1,1,2,112,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100687,15.0,55,671192.84,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100688,49.0,2,76880.51000000001,3,1,2,312,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100689,87.0,9,38656.77,2,3,2,232,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100690,5.0,0,0.0,5,1,1,511,7,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100692,67.0,4,74429.47,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100693,55.0,9,61063.96,3,3,2,332,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100694,171.0,6,86304.25,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100695,179.0,0,0.0,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100696,9.0,39,778992.51,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100697,26.0,2,60397.86,3,1,2,312,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100698,883.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100699,66.0,12,217802.19,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100700,17.0,62,691756.72,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100701,0.0,67,1350610.41,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100702,647.0,7,143940.53,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100703,126.0,4,39475.16,2,2,2,222,6,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100704,34.0,34,525172.49,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100705,284.0,6,82583.65000000001,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100706,7.0,5,59158.12,5,2,2,522,9,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100707,0.0,44,544604.78,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100708,430.0,8,214393.45,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100710,7.0,2,33318.0,5,1,2,512,8,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100711,37.0,13,189941.25,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100712,25.0,0,0.0,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100713,51.0,8,188333.63,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100714,1047.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100715,11.0,122,1991586.02,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100716,20.0,0,0.0,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100718,276.0,0,0.0,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100719,34.0,22,450839.43,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100720,23.0,51,712378.16,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100721,29.0,46,894639.53,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100722,1.0,47,1116713.96,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100723,384.0,7,116120.02,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100724,357.0,1,14479.75,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100725,1.0,104,1974720.0,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100727,4.0,73,1190281.98,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100728,837.0,2,3519.16,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100729,468.0,2,67083.05,1,1,2,112,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100730,136.0,1,10567.76,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100731,395.0,4,17268.95,1,2,1,121,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100732,863.0,2,2032.16,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100733,115.0,11,363898.93,2,3,4,234,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100734,62.0,4,84824.17,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100735,49.0,43,718389.18,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100736,69.0,3,102680.43,3,1,2,312,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100737,9.0,61,1261929.89,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100738,13.0,11,140802.02,4,3,3,433,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100739,278.0,6,128493.33,1,2,3,123,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100740,18.0,1,5260.07,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100741,4.0,6,106511.32,5,2,3,523,10,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100742,508.0,2,14977.48,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100743,45.0,12,98707.13,3,3,2,332,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100745,14.0,61,1271793.45,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100746,34.0,7,44279.03,3,3,2,332,8,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100747,23.0,21,463462.92,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100748,5.0,63,1059052.7,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100749,89.0,10,226430.01,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100750,89.0,9,150968.14,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100751,29.0,61,1204846.42,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100752,200.0,10,117195.24,2,3,3,233,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100753,578.0,5,50158.17,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100754,3.0,61,858943.71,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100755,84.0,2,35040.49,2,1,2,212,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100756,315.0,12,201789.3,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100757,356.0,11,370857.96,1,3,4,134,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100758,3.0,115,1714054.15,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100759,95.0,19,270410.0,2,4,4,244,10,Can't Lose Them,Made big purchases historically but haven't returned in a long time. High-touch retention outreach.
C100760,135.0,10,269076.38,2,3,4,234,9,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100761,22.0,18,300021.27,4,4,4,444,12,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100762,24.0,110,1476435.71,4,5,5,455,14,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100763,358.0,11,124673.51,1,3,3,133,7,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100764,2.0,30,893528.13,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100765,100.0,5,168690.97,2,2,3,223,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100766,5.0,46,786701.84,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100767,223.0,0,0.0,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100768,10.0,11,235360.74,4,3,4,434,11,Potential Loyalists,Recent customers with decent frequency/spend. Nurture with loyalty programs.
C100769,125.0,1,2073.53,2,1,1,211,4,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100770,408.0,1,2467.54,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100771,5.0,78,1212517.45,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100772,53.0,54,820494.77,3,5,5,355,13,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100773,460.0,2,5362.66,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100774,2.0,49,1019836.5,5,5,5,555,15,Champions,"Bought recently, buy often, spend the most. Reward them -- they can become brand advocates."
C100775,274.0,4,82626.18,1,2,2,122,5,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100776,19.0,1,20511.5,4,1,1,411,6,New Customers,"Bought recently but not often yet. Onboard well, build early habit."
C100777,463.0,2,28663.56,1,1,1,111,3,Lost Customers,Lowest RFM scores across the board. Minimal investment; occasional win-back only.
C100778,71.0,4,11664.42,3,2,1,321,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100779,207.0,7,73187.98,2,3,2,232,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100780,70.0,15,271725.95,3,4,4,344,11,Loyal Customers,"Buy regularly and spend well. Upsell higher-value products, ask for reviews/referrals."
C100781,458.0,10,66158.1,1,3,2,132,6,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
C100782,53.0,8,176474.95,3,3,3,333,9,Needs Attention,Above-average scores but not standout on any dimension. Targeted engagement.
C100783,528.0,8,279369.64,1,3,4,134,8,At Risk,Used to purchase frequently/high value but haven't returned recently. Win-back campaigns needed urgently.
C100784,58.0,5,96030.83,3,2,2,322,7,Hibernating,"Low recency, frequency, and monetary. Low-cost reactivation or let go."
